id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
40001013001	40001013	所罗巴伯	y				y
40001013002	40001013	生	y				y
40001013003	40001013	亚比玉	y				y
40001013004	40001013	；	y	y			n
40001013005	40001013	亚比玉	y				y
40001013006	40001013	生	y				y
40001013007	40001013	以利亚敬	y				y
40001013008	40001013	；	y	y			n
40001013009	40001013	以利亚敬	y				y
40001013010	40001013	生	y				y
40001013011	40001013	亚所	y				y
40001013012	40001013	；		y			n
40001014001	40001014	亚所	y				y
40001014002	40001014	生	y				y
40001014003	40001014	撒督	y				y
40001014004	40001014	；	y	y			n
40001014005	40001014	撒督	y				y
40001014006	40001014	生	y				y
40001014007	40001014	亚金	y				y
40001014008	40001014	；	y	y			n
40001014009	40001014	亚金	y				y
40001014010	40001014	生	y				y
40001014011	40001014	以律	y				y
40001014012	40001014	；		y			n
40001015001	40001015	以律	y				y
40001015002	40001015	生	y				y
40001015003	40001015	以利亚撒	y				y
40001015004	40001015	；	y	y			n
40001015005	40001015	以利亚撒	y				y
40001015006	40001015	生	y				y
40001015007	40001015	马但	y				y
40001015008	40001015	；	y	y			n
40001015009	40001015	马但	y				y
40001015010	40001015	生	y				y
40001015011	40001015	雅各	y				y
40001015012	40001015	；		y			n
40001016001	40001016	雅各	y				y
40001016002	40001016	生	y				y
40001016003	40001016	约瑟	y				y
40001016004	40001016	，	y	y			n
40001016005	40001016	就是	y				y
40001016006	40001016	马利亚	y				y
40001016007	40001016	的	y				y
40001016008	40001016	丈夫	y				y
40001016009	40001016	。	y	y			n
40001016010	40001016	那	y				y
40001016011	40001016	称为	y				y
40001016012	40001016	基督	y				y
40001016013	40001016	的	y				y
40001016014	40001016	耶稣	y				y
40001016015	40001016	是	y				y
40001016016	40001016	从	y				y
40001016017	40001016	马利亚	y				y
40001016018	40001016	生	y				y
40001016019	40001016	的	y				y
40001016020	40001016	。		y			n
40001017001	40001017	这样	y				y
40001017002	40001017	，	y	y			n
40001017003	40001017	从	y				y
40001017004	40001017	亚伯拉罕	y				y
40001017005	40001017	到	y				y
40001017006	40001017	大卫	y				y
40001017007	40001017	共有	y				y
40001017008	40001017	十四	y				y
40001017009	40001017	代	y				y
40001017010	40001017	；	y	y			n
40001017011	40001017	从	y				y
40001017012	40001017	大卫	y				y
40001017013	40001017	到	y				y
40001017014	40001017	迁	y				y
40001017015	40001017	至	y				y
40001017016	40001017	巴比伦	y				y
40001017017	40001017	的	y				y
40001017018	40001017	时候	y				y
40001017019	40001017	也	y				y
40001017020	40001017	有	y				y
40001017021	40001017	十四	y				y
40001017022	40001017	代	y				y
40001017023	40001017	；	y	y			n
40001017024	40001017	从	y				y
40001017025	40001017	迁	y				y
40001017026	40001017	至	y				y
40001017027	40001017	巴比伦	y				y
40001017028	40001017	的	y				y
40001017029	40001017	时候	y				y
40001017030	40001017	到	y				y
40001017031	40001017	基督	y				y
40001017032	40001017	又	y				y
40001017033	40001017	有	y				y
40001017034	40001017	十四	y				y
40001017035	40001017	代	y				y
40001017036	40001017	。		y			n
40001018001	40001018	耶稣	y				y
40001018002	40001018	基督	y				y
40001018003	40001018	降生	y				y
40001018004	40001018	的	y				y
40001018005	40001018	事	y				y
40001018006	40001018	记	y				y
40001018007	40001018	在	y				y
40001018008	40001018	下面	y				y
40001018009	40001018	：	y	y			n
40001018010	40001018	他	y				y
40001018011	40001018	母亲	y				y
40001018012	40001018	马利亚	y				y
40001018013	40001018	已经	y				y
40001018014	40001018	许配	y				y
40001018015	40001018	了	y				y
40001018016	40001018	约瑟	y				y
40001018017	40001018	，	y	y			n
40001018018	40001018	还没有	y				y
40001018019	40001018	迎娶	y				y
40001018020	40001018	，	y	y			n
40001018021	40001018	马利亚	y				y
40001018022	40001018	就	y				y
40001018023	40001018	从	y				y
40001018024	40001018	圣灵	y				y
40001018025	40001018	怀	y				y
40001018026	40001018	了	y				y
40001018027	40001018	孕	y				y
40001018028	40001018	。		y			n
40001019001	40001019	她	y				y
40001019002	40001019	丈夫	y				y
40001019003	40001019	约瑟	y				y
40001019004	40001019	是	y				y
40001019005	40001019	个	y				y
40001019006	40001019	义人	y				y
40001019007	40001019	，	y	y			n
40001019008	40001019	不愿	y				y
40001019009	40001019	意	y				y
40001019010	40001019	明明	y				y
