id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40001019012	40001019	quisiese				
40001019013	40001019	infamarla	y			
40001019014	40001019	,		y		
40001019015	40001019	quiso				
40001019016	40001019	dejarla				
40001019017	40001019	secretamente	y			
40001019018	40001019	.		y		
40001020001	40001020	Y				
40001020002	40001020	pensando				
40001020003	40001020	él				
40001020004	40001020	en				
40001020005	40001020	esto	y			
40001020006	40001020	,		y		
40001020007	40001020	he				
40001020008	40001020	aquí				
40001020009	40001020	el				
40001020010	40001020	ángel				
40001020011	40001020	del				
40001020012	40001020	Señor				
40001020013	40001020	le				
40001020014	40001020	aparece				
40001020015	40001020	en				
40001020016	40001020	sueños	y			
40001020017	40001020	,		y		
40001020018	40001020	diciendo	y			
40001020019	40001020	:		y		
40001020020	40001020	José	y			
40001020021	40001020	,		y		
40001020022	40001020	hijo				
40001020023	40001020	de				
40001020024	40001020	David	y			
40001020025	40001020	,		y		
40001020026	40001020	no				
40001020027	40001020	temas				
40001020028	40001020	de				
40001020029	40001020	recibir				
40001020030	40001020	á				
40001020031	40001020	María				
40001020032	40001020	tu				
40001020033	40001020	mujer	y			
40001020034	40001020	,		y		
40001020035	40001020	porque				
40001020036	40001020	lo				
40001020037	40001020	que				
40001020038	40001020	en				
40001020039	40001020	ella				
40001020040	40001020	es				
40001020041	40001020	engendrado	y			
40001020042	40001020	,		y		
40001020043	40001020	del				
40001020044	40001020	Espíritu				
40001020045	40001020	Santo				
40001020046	40001020	es	y			
40001020047	40001020	.		y		
40001021001	40001021	Y				
40001021002	40001021	parirá				
40001021003	40001021	un				
40001021004	40001021	hijo	y			
40001021005	40001021	,		y		
40001021006	40001021	y				
40001021007	40001021	llamarás				
40001021008	40001021	su				
40001021009	40001021	nombre				
40001021010	40001021	JESUS	y			
40001021011	40001021	,		y		
40001021012	40001021	porque				
40001021013	40001021	él				
40001021014	40001021	salvará				
40001021015	40001021	á				
40001021016	40001021	su				
40001021017	40001021	pueblo				
40001021018	40001021	de				
40001021019	40001021	sus				
40001021020	40001021	pecados	y			
40001021021	40001021	.		y		
40001022001	40001022	Todo				
40001022002	40001022	esto				
40001022003	40001022	aconteció				
40001022004	40001022	para				
40001022005	40001022	que				
40001022006	40001022	se				
40001022007	40001022	cumpliese				
40001022008	40001022	lo				
40001022009	40001022	que				
40001022010	40001022	fué				
40001022011	40001022	dicho				
40001022012	40001022	por				
40001022013	40001022	el				
40001022014	40001022	Señor	y			
40001022015	40001022	,		y		
40001022016	40001022	por				
40001022017	40001022	el				
40001022018	40001022	profeta				
40001022019	40001022	que				
40001022020	40001022	dijo	y			
40001022021	40001022	:		y		
40001023001	40001023	He				
40001023002	40001023	aquí				
40001023003	40001023	la				
40001023004	40001023	virgen				
40001023005	40001023	concebirá				
40001023006	40001023	y				
40001023007	40001023	parirá				
40001023008	40001023	un				
40001023009	40001023	hijo	y			
40001023010	40001023	,		y		
40001023011	40001023	Y				
40001023012	40001023	llamarás				
40001023013	40001023	su				
40001023014	40001023	nombre				
40001023015	40001023	Emmanuel	y			
40001023016	40001023	,		y		
40001023017	40001023	que				
40001023018	40001023	declarado	y			
40001023019	40001023	,		y		
40001023020	40001023	es	y			
40001023021	40001023	:		y		
40001023022	40001023	Con				
40001023023	40001023	nosotros				
40001023024	40001023	Dios	y			
40001023025	40001023	.		y		
40001024001	40001024	Y				
40001024002	40001024	despertando				
40001024003	40001024	José				
40001024004	40001024	del				
40001024005	40001024	sueño	y			
40001024006	40001024	,		y		
40001024007	40001024	hizo				
40001024008	40001024	como				
40001024009	40001024	el				
40001024010	40001024	ángel				
40001024011	40001024	del				
40001024012	40001024	Señor				
40001024013	40001024	le				
40001024014	40001024	había				
40001024015	40001024	mandado	y			
40001024016	40001024	,		y		
40001024017	40001024	y				
40001024018	40001024	recibió				
40001024019	40001024	á				
40001024020	40001024	su				
40001024021	40001024	mujer	y			
40001024022	40001024	.		y		
40001025001	40001025	Y				
40001025002	40001025	no				
40001025003	40001025	la				
40001025004	40001025	conoció				
40001025005	40001025	hasta				
40001025006	40001025	que				
40001025007	40001025	parió				
40001025008	40001025	á				
40001025009	40001025	su				
40001025010	40001025	hijo				
40001025011	40001025	primogénito	y			
40001025012	40001025	:		y		
40001025013	40001025	y				
40001025014	40001025	llamó				
40001025015	40001025	su				
40001025016	40001025	nombre				
40001025017	40001025	JESUS	y			
40001025018	40001025	.		y		
40002001001	40002001	Y				
40002001002	40002001	COMO				
40002001003	40002001	fué				
40002001004	40002001	nacido				
40002001005	40002001	Jesús				
40002001006	40002001	en				
40002001007	40002001	Bethlehem				
40002001008	40002001	de				
40002001009	40002001	Judea				
40002001010	40002001	en				
40002001011	40002001	días				
40002001012	40002001	del				
40002001013	40002001	rey				
40002001014	40002001	Herodes	y			
40002001015	40002001	,		y		
40002001016	40002001	he				
40002001017	40002001	aquí				
40002001018	40002001	unos				
40002001019	40002001	magos				
40002001020	40002001	vinieron				
40002001021	40002001	del				
40002001022	40002001	oriente				
40002001023	40002001	á				
40002001024	40002001	Jerusalem	y			
40002001025	40002001	,		y		
40002002001	40002002	Diciendo	y			
40002002002	40002002	:		y		
40002002003	40002002	¿	y	y		
40002002004	40002002	Dónde				
40002002005	40002002	está				
40002002006	40002002	el				
40002002007	40002002	Rey				
40002002008	40002002	de				
40002002009	40002002	los				
40002002010	40002002	Judíos	y			
40002002011	40002002	,		y		
40002002012	40002002	que				
40002002013	40002002	ha				
40002002014	40002002	nacido	y			
40002002015	40002002	?		y		
40002002016	40002002	porque				
40002002017	40002002	su				
40002002018	40002002	estrella				
40002002019	40002002	hemos				
40002002020	40002002	visto				
40002002021	40002002	en				
40002002022	40002002	el				
40002002023	40002002	oriente	y			
40002002024	40002002	,		y		
40002002025	40002002	y				
40002002026	40002002	venimos				
40002002027	40002002	á				
40002002028	40002002	adorarle	y			
40002002029	40002002	.		y		
40002003001	40002003	Y				
40002003002	40002003	oyendo				
40002003003	40002003	esto				
40002003004	40002003	el				
40002003005	40002003	rey				
40002003006	40002003	Herodes	y			
40002003007	40002003	,		y		
40002003008	40002003	se				
40002003009	40002003	turbó	y			
40002003010	40002003	,		y		
40002003011	40002003	y				
40002003012	40002003	toda				
40002003013	40002003	Jerusalem				
40002003014	40002003	con				
40002003015	40002003	él	y			
40002003016	40002003	.		y		
40002004001	40002004	Y				
40002004002	40002004	convocados				
40002004003	40002004	todos				
40002004004	40002004	los				
40002004005	40002004	príncipes				
40002004006	40002004	de				
40002004007	40002004	los				
40002004008	40002004	sacerdotes	y			
40002004009	40002004	,		y		
40002004010	40002004	y				
40002004011	40002004	los				
40002004012	40002004	escribas				
40002004013	40002004	del				
40002004014	40002004	pueblo	y			
40002004015	40002004	,		y		
40002004016	40002004	les				
40002004017	40002004	preguntó				
40002004018	40002004	dónde				
40002004019	40002004	había				
40002004020	40002004	de				
40002004021	40002004	nacer				
40002004022	40002004	el				
40002004023	40002004	Cristo	y			
40002004024	40002004	.		y		
40002005001	40002005	Y				
40002005002	40002005	ellos				
40002005003	40002005	le				
40002005004	40002005	dijeron	y			
40002005005	40002005	:		y		
40002005006	40002005	En				
40002005007	40002005	Bethlehem				
40002005008	40002005	de				
40002005009	40002005	Judea	y			
40002005010	40002005	;		y		
40002005011	40002005	porque				
40002005012	40002005	así				
40002005013	40002005	está				
40002005014	40002005	escrito				
40002005015	40002005	por				
40002005016	40002005	el				
40002005017	40002005	profeta	y			
40002005018	40002005	:		y		
40002006001	40002006	Y				
40002006002	40002006	tú	y			
40002006003	40002006	,		y		
40002006004	40002006	Bethlehem	y			
40002006005	40002006	,		y		
40002006006	40002006	de				
40002006007	40002006	tierra				
40002006008	40002006	de				
40002006009	40002006	Judá	y			
40002006010	40002006	,		y		
40002006011	40002006	No				
40002006012	40002006	eres				
40002006013	40002006	muy				
40002006014	40002006	pequeña				
40002006015	40002006	entre				
40002006016	40002006	los				
40002006017	40002006	príncipes				
40002006018	40002006	de				
40002006019	40002006	Judá	y			
40002006020	40002006	;		y		
40002006021	40002006	Porque				
40002006022	40002006	de				
40002006023	40002006	ti				
40002006024	40002006	saldrá				
40002006025	40002006	un				
40002006026	40002006	guiador	y			
40002006027	40002006	,		y		
40002006028	40002006	Que				
40002006029	40002006	apacentará				
40002006030	40002006	á				
40002006031	40002006	mi				
40002006032	40002006	pueblo				
40002006033	40002006	Israel	y			
40002006034	40002006	.		y		
40002007001	40002007	Entonces				
40002007002	40002007	Herodes	y			
40002007003	40002007	,		y		
40002007004	40002007	llamando				
40002007005	40002007	en				
40002007006	40002007	secreto				
40002007007	40002007	á				
40002007008	40002007	los				
40002007009	40002007	magos	y			
40002007010	40002007	,		y		
40002007011	40002007	entendió				
40002007012	40002007	de				
40002007013	40002007	ellos				
40002007014	40002007	diligentemente				
40002007015	40002007	el				
40002007016	40002007	tiempo				
40002007017	40002007	del				
40002007018	40002007	aparecimiento				
40002007019	40002007	de				
40002007020	40002007	la				
40002007021	40002007	estrella	y			
40002007022	40002007	;		y		
40002008001	40002008	Y				
40002008002	40002008	enviándolos				
40002008003	40002008	á				
40002008004	40002008	Bethlehem	y			
40002008005	40002008	,		y		
40002008006	40002008	dijo	y			
40002008007	40002008	:		y		
40002008008	40002008	Andad				
40002008009	40002008	allá	y			
40002008010	40002008	,		y		
40002008011	40002008	y				
40002008012	40002008	preguntad				
40002008013	40002008	con				
40002008014	40002008	diligencia				
40002008015	40002008	por				
40002008016	40002008	el				
40002008017	40002008	niño	y			
40002008018	40002008	;		y		
40002008019	40002008	y				
40002008020	40002008	después				
40002008021	40002008	que				
40002008022	40002008	le				
40002008023	40002008	hallareis	y			
40002008024	40002008	,		y		
40002008025	40002008	hacédmelo				
40002008026	40002008	saber	y			
40002008027	40002008	,		y		
40002008028	40002008	para				
40002008029	40002008	que				
40002008030	40002008	yo				
40002008031	40002008	también				
40002008032	40002008	vaya				
40002008033	40002008	y				
40002008034	40002008	le				
40002008035	40002008	adore	y			
40002008036	40002008	.		y		
40002009001	40002009	Y				
40002009002	40002009	ellos	y			
40002009003	40002009	,		y		
40002009004	40002009	habiendo				
40002009005	40002009	oído				
40002009006	40002009	al				
40002009007	40002009	rey	y			
40002009008	40002009	,		y		
40002009009	40002009	se				
40002009010	40002009	fueron	y			
40002009011	40002009	:		y		
40002009012	40002009	y				
40002009013	40002009	he				
40002009014	40002009	aquí				
40002009015	40002009	la				
40002009016	40002009	estrella				
40002009017	40002009	que				
40002009018	40002009	habían				
40002009019	40002009	visto				
40002009020	40002009	en				
40002009021	40002009	el				
40002009022	40002009	oriente	y			
40002009023	40002009	,		y		
40002009024	40002009	iba				
40002009025	40002009	delante				
40002009026	40002009	de				
40002009027	40002009	ellos	y			
40002009028	40002009	,		y		
40002009029	40002009	hasta				
40002009030	40002009	que				
40002009031	40002009	llegando	y			
40002009032	40002009	,		y		
40002009033	40002009	se				
40002009034	40002009	puso				
40002009035	40002009	sobre				
40002009036	40002009	donde				
40002009037	40002009	estaba				
40002009038	40002009	el				
40002009039	40002009	niño	y			
40002009040	40002009	.		y		
40002010001	40002010	Y				
40002010002	40002010	vista				
40002010003	40002010	la				
40002010004	40002010	estrella	y			
40002010005	40002010	,		y		
40002010006	40002010	se				
40002010007	40002010	regocijaron				
40002010008	40002010	con				
40002010009	40002010	muy				
40002010010	40002010	grande				
