id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
01001001001	01001001	Pada				
01001001002	01001001	mulanya				
01001001003	01001001	Allah				
01001001004	01001001	menciptakan				
01001001005	01001001	langit				
01001001006	01001001	dan				
01001001007	01001001	bumi	y			
01001001008	01001001	.		y		
01001002001	01001002	Bumi				
01001002002	01001002	belum				
01001002003	01001002	berbentuk				
01001002004	01001002	dan				
01001002005	01001002	kosong	y			
01001002006	01001002	;		y		
01001002007	01001002	gelap				
01001002008	01001002	gulita				
01001002009	01001002	menutupi				
01001002010	01001002	samudera				
01001002011	01001002	raya	y			
01001002012	01001002	,		y		
01001002013	01001002	dan				
01001002014	01001002	Roh				
01001002015	01001002	Allah				
01001002016	01001002	melayang-layang				
01001002017	01001002	di				
01001002018	01001002	atas				
01001002019	01001002	permukaan				
01001002020	01001002	air	y			
01001002021	01001002	.		y		
01001003001	01001003	Berfirmanlah				
01001003002	01001003	Allah	y			
01001003003	01001003	:		y		
01001003004	01001003	”	y	y		
01001003005	01001003	Jadilah				
01001003006	01001003	terang	y			
01001003007	01001003	.	y	y		
01001003008	01001003	”		y		
01001003009	01001003	Lalu				
01001003010	01001003	terang				
01001003011	01001003	itu				
01001003012	01001003	jadi	y			
01001003013	01001003	.		y		
01001004001	01001004	Allah				
01001004002	01001004	melihat				
01001004003	01001004	bahwa				
01001004004	01001004	terang				
01001004005	01001004	itu				
01001004006	01001004	baik	y			
01001004007	01001004	,		y		
01001004008	01001004	lalu				
01001004009	01001004	dipisahkan-Nyalah				
01001004010	01001004	terang				
01001004011	01001004	itu				
01001004012	01001004	dari				
01001004013	01001004	gelap	y			
01001004014	01001004	.		y		
01001005001	01001005	Dan				
01001005002	01001005	Allah				
01001005003	01001005	menamai				
01001005004	01001005	terang				
01001005005	01001005	itu				
01001005006	01001005	siang	y			
01001005007	01001005	,		y		
01001005008	01001005	dan				
01001005009	01001005	gelap				
01001005010	01001005	itu				
01001005011	01001005	malam	y			
01001005012	01001005	.		y		
01001005013	01001005	Jadilah				
01001005014	01001005	petang				
01001005015	01001005	dan				
01001005016	01001005	jadilah				
01001005017	01001005	pagi	y			
01001005018	01001005	,		y		
01001005019	01001005	itulah				
01001005020	01001005	hari				
01001005021	01001005	pertama	y			
01001005022	01001005	.		y		
01001006001	01001006	Berfirmanlah				
01001006002	01001006	Allah	y			
01001006003	01001006	:		y		
01001006004	01001006	”	y	y		
01001006005	01001006	Jadilah				
01001006006	01001006	cakrawala				
01001006007	01001006	di				
01001006008	01001006	tengah				
01001006009	01001006	segala				
01001006010	01001006	air				
01001006011	01001006	untuk				
01001006012	01001006	memisahkan				
01001006013	01001006	air				
01001006014	01001006	dari				
01001006015	01001006	air	y			
01001006016	01001006	.	y	y		
01001006017	01001006	”		y		
01001007001	01001007	Maka				
01001007002	01001007	Allah				
01001007003	01001007	menjadikan				
01001007004	01001007	cakrawala				
01001007005	01001007	dan				
01001007006	01001007	Ia				
01001007007	01001007	memisahkan				
01001007008	01001007	air				
01001007009	01001007	yang				
01001007010	01001007	ada				
01001007011	01001007	di				
01001007012	01001007	bawah				
01001007013	01001007	cakrawala				
01001007014	01001007	itu				
01001007015	01001007	dari				
01001007016	01001007	air				
01001007017	01001007	yang				
01001007018	01001007	ada				
01001007019	01001007	di				
01001007020	01001007	atasnya	y			
01001007021	01001007	.		y		
01001007022	01001007	Dan				
01001007023	01001007	jadilah				
01001007024	01001007	demikian	y			
01001007025	01001007	.		y		
01001008001	01001008	Lalu				
01001008002	01001008	Allah				
01001008003	01001008	menamai				
01001008004	01001008	cakrawala				
01001008005	01001008	itu				
01001008006	01001008	langit	y			
01001008007	01001008	.		y		
01001008008	01001008	Jadilah				
01001008009	01001008	petang				
01001008010	01001008	dan				
01001008011	01001008	jadilah				
01001008012	01001008	pagi	y			
01001008013	01001008	,		y		
01001008014	01001008	itulah				
01001008015	01001008	hari				
01001008016	01001008	kedua	y			
01001008017	01001008	.		y		
01001009001	01001009	Berfirmanlah				
01001009002	01001009	Allah	y			
01001009003	01001009	:		y		
01001009004	01001009	”	y	y		
01001009005	01001009	Hendaklah				
01001009006	01001009	segala				
01001009007	01001009	air				
01001009008	01001009	yang				
01001009009	01001009	di				
01001009010	01001009	bawah				
01001009011	01001009	langit				
01001009012	01001009	berkumpul				
01001009013	01001009	pada				
01001009014	01001009	satu				
01001009015	01001009	tempat	y			
01001009016	01001009	,		y		
01001009017	01001009	sehingga				
01001009018	01001009	kelihatan				
01001009019	01001009	yang				
01001009020	01001009	kering	y			
01001009021	01001009	.	y	y		
01001009022	01001009	”		y		
01001009023	01001009	Dan				
01001009024	01001009	jadilah				
01001009025	01001009	demikian	y			
01001009026	01001009	.		y		
01001010001	01001010	Lalu				
01001010002	01001010	Allah				
01001010003	01001010	menamai				
01001010004	01001010	yang				
01001010005	01001010	kering				
01001010006	01001010	itu				
01001010007	01001010	darat	y			
01001010008	01001010	,		y		
01001010009	01001010	dan				
01001010010	01001010	kumpulan				
01001010011	01001010	air				
01001010012	01001010	itu				
01001010013	01001010	dinamai-Nya				
01001010014	01001010	laut	y			
01001010015	01001010	.		y		
01001010016	01001010	Allah				
01001010017	01001010	melihat				
01001010018	01001010	bahwa				
01001010019	01001010	semuanya				
01001010020	01001010	itu				
01001010021	01001010	baik	y			
01001010022	01001010	.		y		
01001011001	01001011	Berfirmanlah				
01001011002	01001011	Allah	y			
01001011003	01001011	:		y		
01001011004	01001011	”	y	y		
01001011005	01001011	Hendaklah				
01001011006	01001011	tanah				
01001011007	01001011	menumbuhkan				
01001011008	01001011	tunas-tunas				
01001011009	01001011	muda	y			
01001011010	01001011	,		y		
01001011011	01001011	tumbuh-tumbuhan				
01001011012	01001011	yang				
01001011013	01001011	berbiji	y			
01001011014	01001011	,		y		
01001011015	01001011	segala				
01001011016	01001011	jenis				
01001011017	01001011	pohon				
01001011018	01001011	buah-buahan				
01001011019	01001011	yang				
01001011020	01001011	menghasilkan				
01001011021	01001011	buah				
01001011022	01001011	yang				
01001011023	01001011	berbiji	y			
01001011024	01001011	,		y		
01001011025	01001011	supaya				
01001011026	01001011	ada				
01001011027	01001011	tumbuh-tumbuhan				
01001011028	01001011	di				
01001011029	01001011	bumi	y			
01001011030	01001011	.	y	y		
01001011031	01001011	”		y		
01001011032	01001011	Dan				
01001011033	01001011	jadilah				
01001011034	01001011	demikian	y			
01001011035	01001011	.		y		
01001012001	01001012	Tanah				
01001012002	01001012	itu				
01001012003	01001012	menumbuhkan				
01001012004	01001012	tunas-tunas				
01001012005	01001012	muda	y			
01001012006	01001012	,		y		
01001012007	01001012	segala				
01001012008	01001012	jenis				
01001012009	01001012	tumbuh-tumbuhan				
01001012010	01001012	yang				
01001012011	01001012	berbiji				
01001012012	01001012	dan				
01001012013	01001012	segala				
01001012014	01001012	jenis				
01001012015	01001012	pohon-pohonan				
01001012016	01001012	yang				
01001012017	01001012	menghasilkan				
01001012018	01001012	buah				
01001012019	01001012	yang				
01001012020	01001012	berbiji	y			
01001012021	01001012	.		y		
01001012022	01001012	Allah				
01001012023	01001012	melihat				
01001012024	01001012	bahwa				
01001012025	01001012	semuanya				
01001012026	01001012	itu				
01001012027	01001012	baik	y			
01001012028	01001012	.		y		
01001013001	01001013	Jadilah				
01001013002	01001013	petang				
01001013003	01001013	dan				
01001013004	01001013	jadilah				
01001013005	01001013	pagi	y			
01001013006	01001013	,		y		
01001013007	01001013	itulah				
01001013008	01001013	hari				
01001013009	01001013	ketiga	y			
01001013010	01001013	.		y		
01001014001	01001014	Berfirmanlah				
01001014002	01001014	Allah	y			
01001014003	01001014	:		y		
01001014004	01001014	”	y	y		
01001014005	01001014	Jadilah				
01001014006	01001014	benda-benda				
01001014007	01001014	penerang				
01001014008	01001014	pada				
01001014009	01001014	cakrawala				
01001014010	01001014	untuk				
01001014011	01001014	memisahkan				
01001014012	01001014	siang				
01001014013	01001014	dari				
01001014014	01001014	malam	y			
01001014015	01001014	.		y		
01001014016	01001014	Biarlah				
01001014017	01001014	benda-benda				
01001014018	01001014	penerang				
01001014019	01001014	itu				
01001014020	01001014	menjadi				
01001014021	01001014	tanda				
01001014022	01001014	yang				
01001014023	01001014	menunjukkan				
01001014024	01001014	masa-masa				
01001014025	01001014	yang				
01001014026	01001014	tetap				
01001014027	01001014	dan				
01001014028	01001014	hari-hari				
01001014029	01001014	dan				
01001014030	01001014	tahun-tahun	y			
01001014031	01001014	,		y		
01001015001	01001015	dan				
01001015002	01001015	sebagai				
01001015003	01001015	penerang				
01001015004	01001015	pada				
01001015005	01001015	cakrawala				
01001015006	01001015	biarlah				
01001015007	01001015	benda-benda				
01001015008	01001015	itu				
01001015009	01001015	menerangi				
01001015010	01001015	bumi	y			
01001015011	01001015	.	y	y		
01001015012	01001015	”		y		
01001015013	01001015	Dan				
01001015014	01001015	jadilah				
01001015015	01001015	demikian	y			
01001015016	01001015	.		y		
01001016001	01001016	Maka				
01001016002	01001016	Allah				
01001016003	01001016	menjadikan				
01001016004	01001016	kedua				
01001016005	01001016	benda				
01001016006	01001016	penerang				
01001016007	01001016	yang				
01001016008	01001016	besar				
01001016009	01001016	itu	y			
01001016010	01001016	,		y		
01001016011	01001016	yakni				
01001016012	01001016	yang				
01001016013	01001016	lebih				
01001016014	01001016	besar				
01001016015	01001016	untuk				
01001016016	01001016	menguasai				
01001016017	01001016	siang				
01001016018	01001016	dan				
01001016019	01001016	yang				
01001016020	01001016	lebih				
01001016021	01001016	kecil				
01001016022	01001016	untuk				
01001016023	01001016	menguasai				
01001016024	01001016	malam	y			
01001016025	01001016	,		y		
01001016026	01001016	dan				
01001016027	01001016	menjadikan				
01001016028	01001016	juga				
01001016029	01001016	bintang-bintang	y			
01001016030	01001016	.		y		
01001017001	01001017	Allah				
01001017002	01001017	menaruh				
01001017003	01001017	semuanya				
01001017004	01001017	itu				
01001017005	01001017	di				
01001017006	01001017	cakrawala				
01001017007	01001017	untuk				
01001017008	01001017	menerangi				
01001017009	01001017	bumi	y			
01001017010	01001017	,		y		
01001018001	01001018	dan				
01001018002	01001018	untuk				
01001018003	01001018	menguasai				
01001018004	01001018	siang				
01001018005	01001018	dan				
01001018006	01001018	malam	y			
01001018007	01001018	,		y		
01001018008	01001018	dan				
01001018009	01001018	untuk				
01001018010	01001018	memisahkan				
01001018011	01001018	terang				
01001018012	01001018	dari				
01001018013	01001018	gelap	y			
01001018014	01001018	.		y		
01001018015	01001018	Allah				
01001018016	01001018	melihat				
01001018017	01001018	bahwa				
01001018018	01001018	semuanya				
01001018019	01001018	itu				
01001018020	01001018	baik	y			
01001018021	01001018	.		y		
01001019001	01001019	Jadilah				
01001019002	01001019	petang				
01001019003	01001019	dan				
01001019004	01001019	jadilah				
01001019005	01001019	pagi	y			
01001019006	01001019	,		y		
01001019007	01001019	itulah				
01001019008	01001019	hari				
01001019009	01001019	keempat	y			
01001019010	01001019	.		y		
01001020001	01001020	Berfirmanlah				
01001020002	01001020	Allah	y			
01001020003	01001020	:		y		
01001020004	01001020	”	y	y		
01001020005	01001020	Hendaklah				
01001020006	01001020	dalam				
01001020007	01001020	air				
01001020008	01001020	berkeriapan				
01001020009	01001020	makhluk				
01001020010	01001020	yang				
01001020011	01001020	hidup	y			
01001020012	01001020	,		y		
01001020013	01001020	dan				
01001020014	01001020	hendaklah				
01001020015	01001020	burung				
01001020016	01001020	beterbangan				
01001020017	01001020	di				
01001020018	01001020	atas				
01001020019	01001020	bumi				
01001020020	01001020	melintasi				
01001020021	01001020	cakrawala	y			
01001020022	01001020	.	y	y		
01001020023	01001020	”		y		
01001021001	01001021	Maka				
01001021002	01001021	Allah				
01001021003	01001021	menciptakan				
01001021004	01001021	binatang-binatang				
01001021005	01001021	laut				
01001021006	01001021	yang				
01001021007	01001021	besar				
01001021008	01001021	dan				
01001021009	01001021	segala				
01001021010	01001021	jenis				
01001021011	01001021	makhluk				
01001021012	01001021	hidup				
01001021013	01001021	yang				
01001021014	01001021	bergerak	y			
01001021015	01001021	,		y		
01001021016	01001021	yang				
01001021017	01001021	berkeriapan				
01001021018	01001021	dalam				
01001021019	01001021	air	y			
01001021020	01001021	,		y		
01001021021	01001021	dan				
01001021022	01001021	segala				
01001021023	01001021	jenis				
01001021024	01001021	burung				
01001021025	01001021	yang				
01001021026	01001021	bersayap	y			
01001021027	01001021	.		y		
01001021028	01001021	Allah				
01001021029	01001021	melihat				
01001021030	01001021	bahwa				
01001021031	01001021	semuanya				
01001021032	01001021	itu				
01001021033	01001021	baik	y			
01001021034	01001021	.		y		
01001022001	01001022	Lalu				
01001022002	01001022	Allah				
01001022003	01001022	memberkati				
01001022004	01001022	semuanya				
01001022005	01001022	itu	y			
01001022006	01001022	,		y		
01001022007	01001022	firman-Nya	y			
01001022008	01001022	:		y		
01001022009	01001022	”	y	y		
01001022010	01001022	Berkembangbiaklah				
01001022011	01001022	dan				
01001022012	01001022	bertambah				
01001022013	01001022	banyaklah				
01001022014	01001022	serta				
01001022015	01001022	penuhilah				
01001022016	01001022	air				
01001022017	01001022	dalam				
01001022018	01001022	laut	y			
01001022019	01001022	,		y		
01001022020	01001022	dan				
01001022021	01001022	hendaklah				
01001022022	01001022	burung-burung				
01001022023	01001022	di				
01001022024	01001022	bumi				
01001022025	01001022	bertambah				
01001022026	01001022	banyak	y			
01001022027	01001022	.	y	y		
01001022028	01001022	”		y		
01001023001	01001023	Jadilah				
01001023002	01001023	petang				
01001023003	01001023	dan				
01001023004	01001023	jadilah				
01001023005	01001023	pagi	y			
01001023006	01001023	,		y		
01001023007	01001023	itulah				
01001023008	01001023	hari				
01001023009	01001023	kelima	y			
01001023010	01001023	.		y		
01001024001	01001024	Berfirmanlah				
01001024002	01001024	Allah	y			
01001024003	01001024	:		y		
01001024004	01001024	”	y	y		
01001024005	01001024	Hendaklah				
01001024006	01001024	bumi				
01001024007	01001024	mengeluarkan				
01001024008	01001024	segala				
01001024009	01001024	jenis				
01001024010	01001024	makhluk				
01001024011	01001024	yang				
01001024012	01001024	hidup	y			
01001024013	01001024	,		y		
01001024014	01001024	ternak				
01001024015	01001024	dan				
01001024016	01001024	binatang				
01001024017	01001024	melata				
01001024018	01001024	dan				
01001024019	01001024	segala				
01001024020	01001024	jenis				
01001024021	01001024	binatang				
01001024022	01001024	liar	y			
01001024023	01001024	.	y	y		
01001024024	01001024	”		y		
01001024025	01001024	Dan				
01001024026	01001024	jadilah				
01001024027	01001024	demikian	y			
01001024028	01001024	.		y		
01001025001	01001025	Allah				
01001025002	01001025	menjadikan				
01001025003	01001025	segala				
01001025004	01001025	jenis				
01001025005	01001025	binatang				
01001025006	01001025	liar				
01001025007	01001025	dan				
01001025008	01001025	segala				
01001025009	01001025	jenis				
01001025010	01001025	ternak				
01001025011	01001025	dan				
01001025012	01001025	segala				
01001025013	01001025	jenis				
01001025014	01001025	binatang				
01001025015	01001025	melata				
01001025016	01001025	di				
01001025017	01001025	muka				
01001025018	01001025	bumi	y			
01001025019	01001025	.		y		
01001025020	01001025	Allah				
01001025021	01001025	melihat				
01001025022	01001025	bahwa				
01001025023	01001025	semuanya				
01001025024	01001025	itu				
01001025025	01001025	baik	y			
01001025026	01001025	.		y		
01001026001	01001026	Berfirmanlah				
01001026002	01001026	Allah	y			
01001026003	01001026	:		y		
01001026004	01001026	”	y	y		
01001026005	01001026	Baiklah				
01001026006	01001026	Kita				
01001026007	01001026	menjadikan				
01001026008	01001026	manusia				
01001026009	01001026	menurut				
01001026010	01001026	gambar				
01001026011	01001026	dan				
01001026012	01001026	rupa				
01001026013	01001026	Kita	y			
01001026014	01001026	,		y		
01001026015	01001026	supaya				
01001026016	01001026	mereka				
01001026017	01001026	berkuasa				
01001026018	01001026	atas				
01001026019	01001026	ikan-ikan				
01001026020	01001026	di				
01001026021	01001026	laut				
01001026022	01001026	dan				
01001026023	01001026	burung-burung				
01001026024	01001026	di				
01001026025	01001026	udara				
01001026026	01001026	dan				
01001026027	01001026	atas				
01001026028	01001026	ternak				
01001026029	01001026	dan				
01001026030	01001026	atas				
01001026031	01001026	seluruh				
01001026032	01001026	bumi				
01001026033	01001026	dan				
01001026034	01001026	atas				
01001026035	01001026	segala				
01001026036	01001026	binatang				
01001026037	01001026	melata				
01001026038	01001026	yang				
01001026039	01001026	merayap				
01001026040	01001026	di				
01001026041	01001026	bumi	y			
01001026042	01001026	.	y	y		
01001026043	01001026	”		y		
01001027001	01001027	Maka				
01001027002	01001027	Allah				
01001027003	01001027	menciptakan				
01001027004	01001027	manusia				
01001027005	01001027	itu				
01001027006	01001027	menurut				
01001027007	01001027	gambar-Nya	y			
01001027008	01001027	,		y		
01001027009	01001027	menurut				
01001027010	01001027	gambar				
01001027011	01001027	Allah				
01001027012	01001027	diciptakan-Nya				
01001027013	01001027	dia	y			
01001027014	01001027	;		y		
01001027015	01001027	laki-laki				
01001027016	01001027	dan				
01001027017	01001027	perempuan				
01001027018	01001027	diciptakan-Nya				
01001027019	01001027	mereka	y			
01001027020	01001027	.		y		
01001028001	01001028	Allah				
01001028002	01001028	memberkati				
01001028003	01001028	mereka	y			
01001028004	01001028	,		y		
01001028005	01001028	lalu				
01001028006	01001028	Allah				
01001028007	01001028	berfirman				
01001028008	01001028	kepada				
01001028009	01001028	mereka	y			
01001028010	01001028	:		y		
01001028011	01001028	”	y	y		
01001028012	01001028	Beranakcuculah				
01001028013	01001028	dan				
01001028014	01001028	bertambah				
01001028015	01001028	banyak	y			
01001028016	01001028	;		y		
01001028017	01001028	penuhilah				
01001028018	01001028	bumi				
01001028019	01001028	dan				
01001028020	01001028	taklukkanlah				
01001028021	01001028	itu	y			
01001028022	01001028	,		y		
01001028023	01001028	berkuasalah				
01001028024	01001028	atas				
01001028025	01001028	ikan-ikan				
01001028026	01001028	di				
01001028027	01001028	laut				
01001028028	01001028	dan				
01001028029	01001028	burung-burung				
01001028030	01001028	di				
01001028031	01001028	udara				
01001028032	01001028	dan				
01001028033	01001028	atas				
01001028034	01001028	segala				
01001028035	01001028	binatang				
01001028036	01001028	yang				
01001028037	01001028	merayap				
01001028038	01001028	di				
01001028039	01001028	bumi	y			
01001028040	01001028	.	y	y		
01001028041	01001028	”		y		
01001029001	01001029	Berfirmanlah				
01001029002	01001029	Allah	y			
01001029003	01001029	:		y		
01001029004	01001029	”	y	y		
01001029005	01001029	Lihatlah	y			
01001029006	01001029	,		y		
01001029007	01001029	Aku				
01001029008	01001029	memberikan				
01001029009	01001029	kepadamu				
01001029010	01001029	segala				
01001029011	01001029	tumbuh-tumbuhan				
01001029012	01001029	yang				
01001029013	01001029	berbiji				
01001029014	01001029	di				
01001029015	01001029	seluruh				
01001029016	01001029	bumi				
01001029017	01001029	dan				
01001029018	01001029	segala				
01001029019	01001029	pohon-pohonan				
01001029020	01001029	yang				
01001029021	01001029	buahnya				
01001029022	01001029	berbiji	y			
01001029023	01001029	;		y		
01001029024	01001029	itulah				
01001029025	01001029	akan				
01001029026	01001029	menjadi				
01001029027	01001029	makananmu	y			
01001029028	01001029	.		y		
01001030001	01001030	Tetapi				
01001030002	01001030	kepada				
01001030003	01001030	segala				
01001030004	01001030	binatang				
01001030005	01001030	di				
01001030006	01001030	bumi				
01001030007	01001030	dan				
01001030008	01001030	segala				
01001030009	01001030	burung				
01001030010	01001030	di				
01001030011	01001030	udara				
01001030012	01001030	dan				
01001030013	01001030	segala				
01001030014	01001030	yang				
01001030015	01001030	merayap				
01001030016	01001030	di				
01001030017	01001030	bumi	y			
01001030018	01001030	,		y		
01001030019	01001030	yang				
01001030020	01001030	bernyawa	y			
01001030021	01001030	,		y		
01001030022	01001030	Kuberikan				
01001030023	01001030	segala				
01001030024	01001030	tumbuh-tumbuhan				
01001030025	01001030	hijau				
01001030026	01001030	menjadi				
01001030027	01001030	makanannya	y			
01001030028	01001030	.	y	y		
01001030029	01001030	”		y		
01001030030	01001030	Dan				
01001030031	01001030	jadilah				
01001030032	01001030	demikian	y			
01001030033	01001030	.		y		
01001031001	01001031	Maka				
01001031002	01001031	Allah				
01001031003	01001031	melihat				
01001031004	01001031	segala				
01001031005	01001031	yang				
01001031006	01001031	dijadikan-Nya				
01001031007	01001031	itu	y			
01001031008	01001031	,		y		
01001031009	01001031	sungguh				
01001031010	01001031	amat				
01001031011	01001031	baik	y			
01001031012	01001031	.		y		
01001031013	01001031	Jadilah				
01001031014	01001031	petang				
01001031015	01001031	dan				
01001031016	01001031	jadilah				
01001031017	01001031	pagi	y			
01001031018	01001031	,		y		
01001031019	01001031	itulah				
01001031020	01001031	hari				
01001031021	01001031	keenam	y			
01001031022	01001031	.		y		
01002001001	01002001	Demikianlah				
01002001002	01002001	diselesaikan				
01002001003	01002001	langit				
01002001004	01002001	dan				
01002001005	01002001	bumi				
01002001006	01002001	dan				
01002001007	01002001	segala				
01002001008	01002001	isinya	y			
01002001009	01002001	.		y		
01002002001	01002002	Ketika				
01002002002	01002002	Allah				
01002002003	01002002	pada				
01002002004	01002002	hari				
01002002005	01002002	ketujuh				
01002002006	01002002	telah				
01002002007	01002002	menyelesaikan				
01002002008	01002002	pekerjaan				
01002002009	01002002	yang				
01002002010	01002002	dibuat-Nya				
01002002011	01002002	itu	y			
01002002012	01002002	,		y		
01002002013	01002002	berhentilah				
01002002014	01002002	Ia				
01002002015	01002002	pada				
01002002016	01002002	hari				
01002002017	01002002	ketujuh				
01002002018	01002002	dari				
01002002019	01002002	segala				
01002002020	01002002	pekerjaan				
01002002021	01002002	yang				
01002002022	01002002	telah				
01002002023	01002002	dibuat-Nya				
01002002024	01002002	itu	y			
01002002025	01002002	.		y		
01002003001	01002003	Lalu				
01002003002	01002003	Allah				
01002003003	01002003	memberkati				
01002003004	01002003	hari				
01002003005	01002003	ketujuh				
01002003006	01002003	itu				
01002003007	01002003	dan				
01002003008	01002003	menguduskannya	y			
01002003009	01002003	,		y		
01002003010	01002003	karena				
01002003011	01002003	pada				
01002003012	01002003	hari				
01002003013	01002003	itulah				
01002003014	01002003	Ia				
01002003015	01002003	berhenti				
01002003016	01002003	dari				
01002003017	01002003	segala				
01002003018	01002003	pekerjaan				
01002003019	01002003	penciptaan				
01002003020	01002003	yang				
01002003021	01002003	telah				
01002003022	01002003	dibuat-Nya				
01002003023	01002003	itu	y			
01002003024	01002003	.		y		
01002004001	01002004	Demikianlah				
01002004002	01002004	riwayat				
01002004003	01002004	langit				
01002004004	01002004	dan				
01002004005	01002004	bumi				
01002004006	01002004	pada				
01002004007	01002004	waktu				
01002004008	01002004	diciptakan	y			
01002004009	01002004	.		y		
01002004010	01002004	Ketika				
01002004011	01002004	Tuhan				
01002004012	01002004	Allah				
01002004013	01002004	menjadikan				
01002004014	01002004	bumi				
01002004015	01002004	dan				
01002004016	01002004	langit	y			
01002004017	01002004	,		y		
01002004018	01002004	–		y		
01002005001	01002005	belum				
01002005002	01002005	ada				
01002005003	01002005	semak				
01002005004	01002005	apa				
01002005005	01002005	pun				
01002005006	01002005	di				
01002005007	01002005	bumi	y			
01002005008	01002005	,		y		
01002005009	01002005	belum				
01002005010	01002005	timbul				
01002005011	01002005	tumbuh-tumbuhan				
01002005012	01002005	apa				
01002005013	01002005	pun				
01002005014	01002005	di				
01002005015	01002005	padang	y			
01002005016	01002005	,		y		
01002005017	01002005	sebab				
01002005018	01002005	Tuhan				
01002005019	01002005	Allah				
01002005020	01002005	belum				
01002005021	01002005	menurunkan				
01002005022	01002005	hujan				
01002005023	01002005	ke				
01002005024	01002005	bumi	y			
01002005025	01002005	,		y		
01002005026	01002005	dan				
01002005027	01002005	belum				
01002005028	01002005	ada				
01002005029	01002005	orang				
01002005030	01002005	untuk				
01002005031	01002005	mengusahakan				
01002005032	01002005	tanah				
01002005033	01002005	itu	y			
01002005034	01002005	;		y		
01002006001	01002006	tetapi				
01002006002	01002006	ada				
01002006003	01002006	kabut				
01002006004	01002006	naik				
01002006005	01002006	ke				
01002006006	01002006	atas				
01002006007	01002006	dari				
01002006008	01002006	bumi				
01002006009	01002006	dan				
01002006010	01002006	membasahi				
01002006011	01002006	seluruh				
01002006012	01002006	permukaan				
01002006013	01002006	bumi				
01002006014	01002006	itu				
01002006015	01002006	–		y		
01002007001	01002007	ketika				
01002007002	01002007	itulah				
01002007003	01002007	Tuhan				
01002007004	01002007	Allah				
01002007005	01002007	membentuk				
01002007006	01002007	manusia				
01002007007	01002007	itu				
01002007008	01002007	dari				
01002007009	01002007	debu				
01002007010	01002007	tanah				
01002007011	01002007	dan				
01002007012	01002007	menghembuskan				
01002007013	01002007	nafas				
01002007014	01002007	hidup				
01002007015	01002007	ke				
01002007016	01002007	dalam				
01002007017	01002007	hidungnya	y			
01002007018	01002007	;		y		
01002007019	01002007	demikianlah				
01002007020	01002007	manusia				
01002007021	01002007	itu				
01002007022	01002007	menjadi				
01002007023	01002007	makhluk				
01002007024	01002007	yang				
01002007025	01002007	hidup	y			
01002007026	01002007	.		y		
01002008001	01002008	Selanjutnya				
01002008002	01002008	Tuhan				
01002008003	01002008	Allah				
01002008004	01002008	membuat				
01002008005	01002008	taman				
01002008006	01002008	di				
01002008007	01002008	Eden	y			
01002008008	01002008	,		y		
01002008009	01002008	di				
01002008010	01002008	sebelah				
01002008011	01002008	timur	y			
01002008012	01002008	;		y		
01002008013	01002008	disitulah				
01002008014	01002008	ditempatkan-Nya				
01002008015	01002008	manusia				
01002008016	01002008	yang				
01002008017	01002008	dibentuk-Nya				
01002008018	01002008	itu	y			
01002008019	01002008	.		y		
01002009001	01002009	Lalu				
01002009002	01002009	Tuhan				
01002009003	01002009	Allah				
01002009004	01002009	menumbuhkan				
01002009005	01002009	berbagai-bagai				
01002009006	01002009	pohon				
01002009007	01002009	dari				
01002009008	01002009	bumi	y			
01002009009	01002009	,		y		
01002009010	01002009	yang				
01002009011	01002009	menarik				
01002009012	01002009	dan				
01002009013	01002009	yang				
01002009014	01002009	baik				
01002009015	01002009	untuk				
01002009016	01002009	dimakan				
01002009017	01002009	buahnya	y			
01002009018	01002009	;		y		
01002009019	01002009	dan				
01002009020	01002009	pohon				
01002009021	01002009	kehidupan				
01002009022	01002009	di				
01002009023	01002009	tengah-tengah				
01002009024	01002009	taman				
01002009025	01002009	itu	y			
01002009026	01002009	,		y		
01002009027	01002009	serta				
01002009028	01002009	pohon				
01002009029	01002009	pengetahuan				
01002009030	01002009	tentang				
01002009031	01002009	yang				
01002009032	01002009	baik				
01002009033	01002009	dan				
01002009034	01002009	yang				
01002009035	01002009	jahat	y			
01002009036	01002009	.		y		
01002010001	01002010	Ada				
01002010002	01002010	suatu				
01002010003	01002010	sungai				
01002010004	01002010	mengalir				
01002010005	01002010	dari				
01002010006	01002010	Eden				
01002010007	01002010	untuk				
01002010008	01002010	membasahi				
01002010009	01002010	taman				
01002010010	01002010	itu	y			
01002010011	01002010	,		y		
01002010012	01002010	dan				
01002010013	01002010	dari				
01002010014	01002010	situ				
01002010015	01002010	sungai				
01002010016	01002010	itu				
01002010017	01002010	terbagi				
01002010018	01002010	menjadi				
01002010019	01002010	empat				
01002010020	01002010	cabang	y			
01002010021	01002010	.		y		
01002011001	01002011	Yang				
01002011002	01002011	pertama	y			
01002011003	01002011	,		y		
01002011004	01002011	namanya				
01002011005	01002011	Pison	y			
01002011006	01002011	,		y		
01002011007	01002011	yakni				
01002011008	01002011	yang				
01002011009	01002011	mengalir				
01002011010	01002011	mengelilingi				
01002011011	01002011	seluruh				
01002011012	01002011	tanah				
01002011013	01002011	Hawila	y			
01002011014	01002011	,		y		
01002011015	01002011	tempat				
01002011016	01002011	emas				
01002011017	01002011	ada	y			
01002011018	01002011	.		y		
01002012001	01002012	Dan				
01002012002	01002012	emas				
01002012003	01002012	dari				
01002012004	01002012	negeri				
01002012005	01002012	itu				
01002012006	01002012	baik	y			
