id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40001006005	40001006	.		y		
40001006006	40001006	Daud				
40001006007	40001006	memperanakkan				
40001006008	40001006	Salomo				
40001006009	40001006	dari				
40001006010	40001006	isteri				
40001006011	40001006	Uria	y			
40001006012	40001006	,		y		
40001007001	40001007	Salomo				
40001007002	40001007	memperanakkan				
40001007003	40001007	Rehabeam	y			
40001007004	40001007	,		y		
40001007005	40001007	Rehabeam				
40001007006	40001007	memperanakkan				
40001007007	40001007	Abia	y			
40001007008	40001007	,		y		
40001007009	40001007	Abia				
40001007010	40001007	memperanakkan				
40001007011	40001007	Asa	y			
40001007012	40001007	,		y		
40001008001	40001008	Asa				
40001008002	40001008	memperanakkan				
40001008003	40001008	Yosafat	y			
40001008004	40001008	,		y		
40001008005	40001008	Yosafat				
40001008006	40001008	memperanakkan				
40001008007	40001008	Yoram	y			
40001008008	40001008	,		y		
40001008009	40001008	Yoram				
40001008010	40001008	memperanakkan				
40001008011	40001008	Uzia	y			
40001008012	40001008	,		y		
40001009001	40001009	Uzia				
40001009002	40001009	memperanakkan				
40001009003	40001009	Yotam	y			
40001009004	40001009	,		y		
40001009005	40001009	Yotam				
40001009006	40001009	memperanakkan				
40001009007	40001009	Ahas	y			
40001009008	40001009	,		y		
40001009009	40001009	Ahas				
40001009010	40001009	memperanakkan				
40001009011	40001009	Hizkia	y			
40001009012	40001009	,		y		
40001010001	40001010	Hizkia				
40001010002	40001010	memperanakkan				
40001010003	40001010	Manasye	y			
40001010004	40001010	,		y		
40001010005	40001010	Manasye				
40001010006	40001010	memperanakkan				
40001010007	40001010	Amon	y			
40001010008	40001010	,		y		
40001010009	40001010	Amon				
40001010010	40001010	memperanakkan				
40001010011	40001010	Yosia	y			
40001010012	40001010	,		y		
40001011001	40001011	Yosia				
40001011002	40001011	memperanakkan				
40001011003	40001011	Yekhonya				
40001011004	40001011	dan				
40001011005	40001011	saudara-saudaranya				
40001011006	40001011	pada				
40001011007	40001011	waktu				
40001011008	40001011	pembuangan				
40001011009	40001011	ke				
40001011010	40001011	Babel	y			
40001011011	40001011	.		y		
40001012001	40001012	Sesudah				
40001012002	40001012	pembuangan				
40001012003	40001012	ke				
40001012004	40001012	Babel	y			
40001012005	40001012	,		y		
40001012006	40001012	Yekhonya				
40001012007	40001012	memperanakkan				
40001012008	40001012	Sealtiel	y			
40001012009	40001012	,		y		
40001012010	40001012	Sealtiel				
40001012011	40001012	memperanakkan				
40001012012	40001012	Zerubabel	y			
40001012013	40001012	,		y		
40001013001	40001013	Zerubabel				
40001013002	40001013	memperanakkan				
40001013003	40001013	Abihud	y			
40001013004	40001013	,		y		
40001013005	40001013	Abihud				
40001013006	40001013	memperanakkan				
40001013007	40001013	Elyakim	y			
40001013008	40001013	,		y		
40001013009	40001013	Elyakim				
40001013010	40001013	memperanakkan				
40001013011	40001013	Azor	y			
40001013012	40001013	,		y		
40001014001	40001014	Azor				
40001014002	40001014	memperanakkan				
40001014003	40001014	Zadok	y			
40001014004	40001014	,		y		
40001014005	40001014	Zadok				
40001014006	40001014	memperanakkan				
40001014007	40001014	Akhim	y			
40001014008	40001014	,		y		
40001014009	40001014	Akhim				
40001014010	40001014	memperanakkan				
40001014011	40001014	Eliud	y			
40001014012	40001014	,		y		
40001015001	40001015	Eliud				
40001015002	40001015	memperanakkan				
40001015003	40001015	Eleazar	y			
40001015004	40001015	,		y		
40001015005	40001015	Eleazar				
40001015006	40001015	memperanakkan				
40001015007	40001015	Matan	y			
40001015008	40001015	,		y		
40001015009	40001015	Matan				
40001015010	40001015	memperanakkan				
40001015011	40001015	Yakub	y			
40001015012	40001015	,		y		
40001016001	40001016	Yakub				
40001016002	40001016	memperanakkan				
40001016003	40001016	Yusuf				
40001016004	40001016	suami				
40001016005	40001016	Maria	y			
40001016006	40001016	,		y		
40001016007	40001016	yang				
40001016008	40001016	melahirkan				
40001016009	40001016	Yesus				
40001016010	40001016	yang				
40001016011	40001016	disebut				
40001016012	40001016	Kristus	y			
40001016013	40001016	.		y		
40001017001	40001017	Jadi				
40001017002	40001017	seluruhnya				
40001017003	40001017	ada	y			
40001017004	40001017	:		y		
40001017005	40001017	empat				
40001017006	40001017	belas				
40001017007	40001017	keturunan				
40001017008	40001017	dari				
40001017009	40001017	Abraham				
40001017010	40001017	sampai				
40001017011	40001017	Daud	y			
40001017012	40001017	,		y		
40001017013	40001017	empat				
40001017014	40001017	belas				
40001017015	40001017	keturunan				
40001017016	40001017	dari				
40001017017	40001017	Daud				
40001017018	40001017	sampai				
40001017019	40001017	pembuangan				
40001017020	40001017	ke				
40001017021	40001017	Babel	y			
40001017022	40001017	,		y		
40001017023	40001017	dan				
40001017024	40001017	empat				
40001017025	40001017	belas				
40001017026	40001017	keturunan				
40001017027	40001017	dari				
40001017028	40001017	pembuangan				
40001017029	40001017	ke				
40001017030	40001017	Babel				
40001017031	40001017	sampai				
40001017032	40001017	Kristus	y			
40001017033	40001017	.		y		
40001018001	40001018	Kelahiran				
40001018002	40001018	Yesus				
40001018003	40001018	Kristus				
40001018004	40001018	adalah				
40001018005	40001018	seperti				
40001018006	40001018	berikut	y			
40001018007	40001018	:		y		
40001018008	40001018	Pada				
40001018009	40001018	waktu				
40001018010	40001018	Maria	y			
40001018011	40001018	,		y		
40001018012	40001018	ibu-Nya	y			
40001018013	40001018	,		y		
40001018014	40001018	bertunangan				
40001018015	40001018	dengan				
40001018016	40001018	Yusuf	y			
40001018017	40001018	,		y		
40001018018	40001018	ternyata				
40001018019	40001018	ia				
40001018020	40001018	mengandung				
40001018021	40001018	dari				
40001018022	40001018	Roh				
40001018023	40001018	Kudus	y			
40001018024	40001018	,		y		
40001018025	40001018	sebelum				
40001018026	40001018	mereka				
40001018027	40001018	hidup				
40001018028	40001018	sebagai				
40001018029	40001018	suami				
40001018030	40001018	isteri	y			
40001018031	40001018	.		y		
40001019001	40001019	Karena				
40001019002	40001019	Yusuf				
40001019003	40001019	suaminya	y			
40001019004	40001019	,		y		
40001019005	40001019	seorang				
40001019006	40001019	yang				
40001019007	40001019	tulus				
40001019008	40001019	hati				
40001019009	40001019	dan				
40001019010	40001019	tidak				
40001019011	40001019	mau				
40001019012	40001019	mencemarkan				
40001019013	40001019	nama				
40001019014	40001019	isterinya				
40001019015	40001019	di				
40001019016	40001019	muka				
40001019017	40001019	umum	y			
40001019018	40001019	,		y		
40001019019	40001019	ia				
40001019020	40001019	bermaksud				
40001019021	40001019	menceraikannya				
40001019022	40001019	dengan				
40001019023	40001019	diam-diam	y			
40001019024	40001019	.		y		
40001020001	40001020	Tetapi				
40001020002	40001020	ketika				
40001020003	40001020	ia				
40001020004	40001020	mempertimbangkan				
40001020005	40001020	maksud				
40001020006	40001020	itu	y			
40001020007	40001020	,		y		
40001020008	40001020	malaikat				
40001020009	40001020	Tuhan				
40001020010	40001020	nampak				
40001020011	40001020	kepadanya				
40001020012	40001020	dalam				
40001020013	40001020	mimpi				
40001020014	40001020	dan				
40001020015	40001020	berkata	y			
40001020016	40001020	:		y		
40001020017	40001020	”	y	y		
40001020018	40001020	Yusuf	y			
40001020019	40001020	,		y		
40001020020	40001020	anak				
40001020021	40001020	Daud	y			
40001020022	40001020	,		y		
40001020023	40001020	janganlah				
40001020024	40001020	engkau				
40001020025	40001020	takut				
40001020026	40001020	mengambil				
40001020027	40001020	Maria				
40001020028	40001020	sebagai				
40001020029	40001020	isterimu	y			
40001020030	40001020	,		y		
40001020031	40001020	sebab				
40001020032	40001020	anak				
40001020033	40001020	yang				
40001020034	40001020	di				
40001020035	40001020	dalam				
40001020036	40001020	kandungannya				
40001020037	40001020	adalah				
40001020038	40001020	dari				
40001020039	40001020	Roh				
40001020040	40001020	Kudus	y			
40001020041	40001020	.		y		
40001021001	40001021	Ia				
40001021002	40001021	akan				
40001021003	40001021	melahirkan				
40001021004	40001021	anak				
40001021005	40001021	laki-laki				
40001021006	40001021	dan				
40001021007	40001021	engkau				
40001021008	40001021	akan				
40001021009	40001021	menamakan				
40001021010	40001021	Dia				
40001021011	40001021	Yesus	y			
40001021012	40001021	,		y		
40001021013	40001021	karena				
40001021014	40001021	Dialah				
40001021015	40001021	yang				
40001021016	40001021	akan				
40001021017	40001021	menyelamatkan				
40001021018	40001021	umat-Nya				
40001021019	40001021	dari				
40001021020	40001021	dosa				
40001021021	40001021	mereka	y			
40001021022	40001021	.	y	y		
40001021023	40001021	”		y		
40001022001	40001022	Hal				
40001022002	40001022	itu				
40001022003	40001022	terjadi				
40001022004	40001022	supaya				
40001022005	40001022	genaplah				
40001022006	40001022	yang				
40001022007	40001022	difirmankan				
40001022008	40001022	Tuhan				
40001022009	40001022	oleh				
40001022010	40001022	nabi	y			
40001022011	40001022	:		y		
40001023001	40001023	”	y	y		
40001023002	40001023	Sesungguhnya	y			
40001023003	40001023	,		y		
40001023004	40001023	anak				
40001023005	40001023	dara				
40001023006	40001023	itu				
40001023007	40001023	akan				
40001023008	40001023	mengandung				
40001023009	40001023	dan				
40001023010	40001023	melahirkan				
40001023011	40001023	seorang				
40001023012	40001023	anak				
40001023013	40001023	laki-laki	y			
40001023014	40001023	,		y		
40001023015	40001023	dan				
40001023016	40001023	mereka				
40001023017	40001023	akan				
40001023018	40001023	menamakan				
40001023019	40001023	Dia				
40001023020	40001023	Imanuel	y			
40001023021	40001023	”		y		
40001023022	40001023	–		y		
40001023023	40001023	yang				
40001023024	40001023	berarti	y			
40001023025	40001023	:		y		
40001023026	40001023	Allah				
40001023027	40001023	menyertai				
40001023028	40001023	kita	y			
40001023029	40001023	.		y		
40001024001	40001024	Sesudah				
40001024002	40001024	bangun				
40001024003	40001024	dari				
40001024004	40001024	tidurnya	y			
40001024005	40001024	,		y		
40001024006	40001024	Yusuf				
40001024007	40001024	berbuat				
40001024008	40001024	seperti				
40001024009	40001024	yang				
40001024010	40001024	diperintahkan				
40001024011	40001024	malaikat				
40001024012	40001024	Tuhan				
40001024013	40001024	itu				
40001024014	40001024	kepadanya	y			
40001024015	40001024	.		y		
40001024016	40001024	Ia				
40001024017	40001024	mengambil				
40001024018	40001024	Maria				
40001024019	40001024	sebagai				
40001024020	40001024	isterinya	y			
40001024021	40001024	,		y		
40001025001	40001025	tetapi				
40001025002	40001025	tidak				
40001025003	40001025	bersetubuh				
40001025004	40001025	dengan				
40001025005	40001025	dia				
40001025006	40001025	sampai				
40001025007	40001025	ia				
40001025008	40001025	melahirkan				
40001025009	40001025	anaknya				
40001025010	40001025	laki-laki				
40001025011	40001025	dan				
40001025012	40001025	Yusuf				
40001025013	40001025	menamakan				
40001025014	40001025	Dia				
40001025015	40001025	Yesus	y			
40001025016	40001025	.		y		
40002001001	40002001	Sesudah				
40002001002	40002001	Yesus				
40002001003	40002001	dilahirkan				
40002001004	40002001	di				
40002001005	40002001	Betlehem				
40002001006	40002001	di				
40002001007	40002001	tanah				
40002001008	40002001	Yudea				
40002001009	40002001	pada				
40002001010	40002001	zaman				
40002001011	40002001	raja				
40002001012	40002001	Herodes	y			
40002001013	40002001	,		y		
40002001014	40002001	datanglah				
40002001015	40002001	orang-orang				
40002001016	40002001	majus				
40002001017	40002001	dari				
40002001018	40002001	Timur				
40002001019	40002001	ke				
40002001020	40002001	Yerusalem				
40002002001	40002002	dan				
40002002002	40002002	bertanya-tanya	y			
40002002003	40002002	:		y		
40002002004	40002002	”	y	y		
40002002005	40002002	Di				
40002002006	40002002	manakah				
40002002007	40002002	Dia	y			
40002002008	40002002	,		y		
40002002009	40002002	raja				
40002002010	40002002	orang				
40002002011	40002002	Yahudi				
40002002012	40002002	yang				
40002002013	40002002	baru				
40002002014	40002002	dilahirkan				
40002002015	40002002	itu	y			
40002002016	40002002	?		y		
40002002017	40002002	Kami				
40002002018	40002002	telah				
40002002019	40002002	melihat				
40002002020	40002002	bintang-Nya				
40002002021	40002002	di				
40002002022	40002002	Timur				
40002002023	40002002	dan				
40002002024	40002002	kami				
40002002025	40002002	datang				
40002002026	40002002	untuk				
40002002027	40002002	menyembah				
40002002028	40002002	Dia	y			
40002002029	40002002	.	y	y		
40002002030	40002002	”		y		
40002003001	40002003	Ketika				
40002003002	40002003	raja				
40002003003	40002003	Herodes				
40002003004	40002003	mendengar				
40002003005	40002003	hal				
40002003006	40002003	itu				
40002003007	40002003	terkejutlah				
40002003008	40002003	ia				
40002003009	40002003	beserta				
40002003010	40002003	seluruh				
40002003011	40002003	Yerusalem	y			
40002003012	40002003	.		y		
40002004001	40002004	Maka				
40002004002	40002004	dikumpulkannya				
40002004003	40002004	semua				
40002004004	40002004	imam				
40002004005	40002004	kepala				
40002004006	40002004	dan				
40002004007	40002004	ahli				
40002004008	40002004	Taurat				
40002004009	40002004	bangsa				
40002004010	40002004	Yahudi	y			
40002004011	40002004	,		y		
40002004012	40002004	lalu				
40002004013	40002004	dimintanya				
40002004014	40002004	keterangan				
40002004015	40002004	dari				
40002004016	40002004	mereka	y			
40002004017	40002004	,		y		
40002004018	40002004	di				
40002004019	40002004	mana				
40002004020	40002004	Mesias				
40002004021	40002004	akan				
40002004022	40002004	dilahirkan	y			
40002004023	40002004	.		y		
40002005001	40002005	Mereka				
40002005002	40002005	berkata				
40002005003	40002005	kepadanya	y			
40002005004	40002005	:		y		
40002005005	40002005	”	y	y		
40002005006	40002005	Di				
40002005007	40002005	Betlehem				
40002005008	40002005	di				
40002005009	40002005	tanah				
40002005010	40002005	Yudea	y			
40002005011	40002005	,		y		
40002005012	40002005	karena				
40002005013	40002005	demikianlah				
40002005014	40002005	ada				
40002005015	40002005	tertulis				
40002005016	40002005	dalam				
40002005017	40002005	kitab				
40002005018	40002005	nabi	y			
40002005019	40002005	:		y		
40002006001	40002006	Dan				
40002006002	40002006	engkau				
40002006003	40002006	Betlehem	y			
40002006004	40002006	,		y		
40002006005	40002006	tanah				
40002006006	40002006	Yehuda	y			
40002006007	40002006	,		y		
40002006008	40002006	engkau				
40002006009	40002006	sekali-kali				
40002006010	40002006	bukanlah				
40002006011	40002006	yang				
40002006012	40002006	terkecil				
40002006013	40002006	di				
40002006014	40002006	antara				
40002006015	40002006	mereka				
40002006016	40002006	yang				
40002006017	40002006	memerintah				
40002006018	40002006	Yehuda	y			
40002006019	40002006	,		y		
40002006020	40002006	karena				
40002006021	40002006	dari				
40002006022	40002006	padamulah				
40002006023	40002006	akan				
40002006024	40002006	bangkit				
40002006025	40002006	seorang				
40002006026	40002006	pemimpin	y			
40002006027	40002006	,		y		
40002006028	40002006	yang				
40002006029	40002006	akan				
40002006030	40002006	menggembalakan				
40002006031	40002006	umat-Ku				
40002006032	40002006	Israel	y			
40002006033	40002006	.	y	y		
40002006034	40002006	”		y		
40002007001	40002007	Lalu				
40002007002	40002007	dengan				
40002007003	40002007	diam-diam				
40002007004	40002007	Herodes				
40002007005	40002007	memanggil				
40002007006	40002007	orang-orang				
40002007007	40002007	majus				
40002007008	40002007	itu				
40002007009	40002007	dan				
40002007010	40002007	dengan				
40002007011	40002007	teliti				
40002007012	40002007	bertanya				
40002007013	40002007	kepada				
40002007014	40002007	mereka	y			
40002007015	40002007	,		y		
40002007016	40002007	bilamana				
40002007017	40002007	bintang				
40002007018	40002007	itu				
40002007019	40002007	nampak	y			
40002007020	40002007	.		y		
40002008001	40002008	Kemudian				
40002008002	40002008	ia				
40002008003	40002008	menyuruh				
40002008004	40002008	mereka				
40002008005	40002008	ke				
40002008006	40002008	Betlehem	y			
40002008007	40002008	,		y		
40002008008	40002008	katanya	y			
40002008009	40002008	:		y		
40002008010	40002008	”	y	y		
40002008011	40002008	Pergi				
40002008012	40002008	dan				
40002008013	40002008	selidikilah				
40002008014	40002008	dengan				
40002008015	40002008	seksama				
40002008016	40002008	hal-hal				
40002008017	40002008	mengenai				
40002008018	40002008	Anak				
40002008019	40002008	itu				
40002008020	40002008	dan				
40002008021	40002008	segera				
40002008022	40002008	sesudah				
40002008023	40002008	kamu				
40002008024	40002008	menemukan				
40002008025	40002008	Dia	y			
40002008026	40002008	,		y		
40002008027	40002008	kabarkanlah				
40002008028	40002008	kepadaku				
40002008029	40002008	supaya				
40002008030	40002008	aku				
40002008031	40002008	pun				
40002008032	40002008	datang				
40002008033	40002008	menyembah				
40002008034	40002008	Dia	y			
40002008035	40002008	.	y	y		
40002008036	40002008	”		y		
40002009001	40002009	Setelah				
40002009002	40002009	mendengar				
40002009003	40002009	kata-kata				
40002009004	40002009	raja				
40002009005	40002009	itu	y			
40002009006	40002009	,		y		
40002009007	40002009	berangkatlah				
40002009008	40002009	mereka	y			
40002009009	40002009	.		y		
40002009010	40002009	Dan				
40002009011	40002009	lihatlah	y			
40002009012	40002009	,		y		
40002009013	40002009	bintang				
40002009014	40002009	yang				
40002009015	40002009	mereka				
40002009016	40002009	lihat				
40002009017	40002009	di				
40002009018	40002009	Timur				
40002009019	40002009	itu				
40002009020	40002009	mendahului				
40002009021	40002009	mereka				
40002009022	40002009	hingga				
40002009023	40002009	tiba				
40002009024	40002009	dan				
40002009025	40002009	berhenti				
40002009026	40002009	di				
40002009027	40002009	atas				
40002009028	40002009	tempat	y			
40002009029	40002009	,		y		
40002009030	40002009	di				
40002009031	40002009	mana				
40002009032	40002009	Anak				
40002009033	40002009	itu				
40002009034	40002009	berada	y			
40002009035	40002009	.		y		
40002010001	40002010	Ketika				
40002010002	40002010	mereka				
40002010003	40002010	melihat				
40002010004	40002010	bintang				
40002010005	40002010	itu	y			
40002010006	40002010	,		y		
40002010007	40002010	sangat				
40002010008	40002010	bersukacitalah				
40002010009	40002010	mereka	y			
40002010010	40002010	.		y		
40002011001	40002011	Maka				
40002011002	40002011	masuklah				
40002011003	40002011	mereka				
40002011004	40002011	ke				
40002011005	40002011	dalam				
40002011006	40002011	rumah				
40002011007	40002011	itu				
40002011008	40002011	dan				
40002011009	40002011	melihat				
40002011010	40002011	Anak				
40002011011	40002011	itu				
40002011012	40002011	bersama				
40002011013	40002011	Maria	y			
40002011014	40002011	,		y		
40002011015	40002011	ibu-Nya	y			
40002011016	40002011	,		y		
40002011017	40002011	lalu				
40002011018	40002011	sujud				
40002011019	40002011	menyembah				
40002011020	40002011	Dia	y			
40002011021	40002011	.		y		
40002011022	40002011	Mereka				
40002011023	40002011	pun				
40002011024	40002011	membuka				
40002011025	40002011	tempat				
40002011026	40002011	harta				
40002011027	40002011	bendanya				
40002011028	40002011	dan				
40002011029	40002011	mempersembahkan				
40002011030	40002011	persembahan				
40002011031	40002011	kepada-Nya	y			
40002011032	40002011	,		y		
40002011033	40002011	yaitu				
40002011034	40002011	emas	y			
40002011035	40002011	,		y		
40002011036	40002011	kemenyan				
40002011037	40002011	dan				
40002011038	40002011	mur	y			
40002011039	40002011	.		y		
40002012001	40002012	Dan				
40002012002	40002012	karena				
40002012003	40002012	diperingatkan				
40002012004	40002012	dalam				
40002012005	40002012	mimpi	y			
40002012006	40002012	,		y		
40002012007	40002012	supaya				
40002012008	40002012	jangan				
40002012009	40002012	kembali				
40002012010	40002012	kepada				
40002012011	40002012	Herodes	y			
40002012012	40002012	,		y		
40002012013	40002012	maka				
40002012014	40002012	pulanglah				
40002012015	40002012	mereka				
40002012016	40002012	ke				
40002012017	40002012	negerinya				
40002012018	40002012	melalui				
40002012019	40002012	jalan				
40002012020	40002012	lain	y			
40002012021	40002012	.		y		
40002013001	40002013	Setelah				
40002013002	40002013	orang-orang				
40002013003	40002013	majus				
40002013004	40002013	itu				
40002013005	40002013	berangkat	y			
40002013006	40002013	,		y		
40002013007	40002013	nampaklah				
40002013008	40002013	malaikat				
40002013009	40002013	Tuhan				
40002013010	40002013	kepada				
40002013011	40002013	Yusuf				
40002013012	40002013	dalam				
40002013013	40002013	mimpi				
40002013014	40002013	dan				
40002013015	40002013	berkata	y			
40002013016	40002013	:		y		
40002013017	40002013	”	y	y		
40002013018	40002013	Bangunlah	y			
40002013019	40002013	,		y		
40002013020	40002013	ambillah				
40002013021	40002013	Anak				
40002013022	40002013	itu				
40002013023	40002013	serta				
40002013024	40002013	ibu-Nya	y			
40002013025	40002013	,		y		
40002013026	40002013	larilah				
40002013027	40002013	ke				
40002013028	40002013	Mesir				
40002013029	40002013	dan				
40002013030	40002013	tinggallah				
40002013031	40002013	di				
40002013032	40002013	sana				
40002013033	40002013	sampai				
40002013034	40002013	Aku				
40002013035	40002013	berfirman				
40002013036	40002013	kepadamu	y			
40002013037	40002013	,		y		
40002013038	40002013	karena				
40002013039	40002013	Herodes				
40002013040	40002013	akan				
40002013041	40002013	mencari				
40002013042	40002013	Anak				
40002013043	40002013	itu				
40002013044	40002013	untuk				
40002013045	40002013	membunuh				
40002013046	40002013	Dia	y			
40002013047	40002013	.	y	y		
40002013048	40002013	”		y		
40002014001	40002014	Maka				
40002014002	40002014	Yusuf				
40002014003	40002014	pun				
40002014004	40002014	bangunlah	y			
40002014005	40002014	,		y		
40002014006	40002014	diambilnya				
40002014007	40002014	Anak				
40002014008	40002014	itu				
40002014009	40002014	serta				
40002014010	40002014	ibu-Nya				
40002014011	40002014	malam				
40002014012	40002014	itu				
40002014013	40002014	juga	y			
40002014014	40002014	,		y		
40002014015	40002014	lalu				
40002014016	40002014	menyingkir				
40002014017	40002014	ke				
40002014018	40002014	Mesir	y			
40002014019	40002014	,		y		
40002015001	40002015	dan				
40002015002	40002015	tinggal				
40002015003	40002015	di				
40002015004	40002015	sana				
40002015005	40002015	hingga				
40002015006	40002015	Herodes				
40002015007	40002015	mati	y			
40002015008	40002015	.		y		
40002015009	40002015	Hal				
40002015010	40002015	itu				
40002015011	40002015	terjadi				
40002015012	40002015	supaya				
40002015013	40002015	genaplah				
40002015014	40002015	yang				
40002015015	40002015	difirmankan				
40002015016	40002015	Tuhan				
40002015017	40002015	oleh				
40002015018	40002015	nabi	y			
40002015019	40002015	:		y		
40002015020	40002015	”	y	y		
40002015021	40002015	Dari				
40002015022	40002015	Mesir				
40002015023	40002015	Kupanggil				
40002015024	40002015	Anak-Ku	y			
40002015025	40002015	.	y	y		
40002015026	40002015	”		y		
40002016001	40002016	Ketika				
40002016002	40002016	Herodes				
40002016003	40002016	tahu	y			
40002016004	40002016	,		y		
40002016005	40002016	bahwa				
40002016006	40002016	ia				
40002016007	40002016	telah				
40002016008	40002016	diperdayakan				
40002016009	40002016	oleh				
40002016010	40002016	orang-orang				
40002016011	40002016	majus				
40002016012	40002016	itu	y			
40002016013	40002016	,		y		
40002016014	40002016	ia				
40002016015	40002016	sangat				
40002016016	40002016	marah	y			
40002016017	40002016	.		y		
40002016018	40002016	Lalu				
40002016019	40002016	ia				
40002016020	40002016	menyuruh				
40002016021	40002016	membunuh				
40002016022	40002016	semua				
40002016023	40002016	anak				
40002016024	40002016	di				
40002016025	40002016	Betlehem				
40002016026	40002016	dan				
40002016027	40002016	sekitarnya	y			
40002016028	40002016	,		y		
40002016029	40002016	yaitu				
40002016030	40002016	anak-anak				
40002016031	40002016	yang				
40002016032	40002016	berumur				
40002016033	40002016	dua				
40002016034	40002016	tahun				
40002016035	40002016	ke				
40002016036	40002016	bawah	y			
40002016037	40002016	,		y		
40002016038	40002016	sesuai				
40002016039	40002016	dengan				
40002016040	40002016	waktu				
40002016041	40002016	yang				
40002016042	40002016	dapat				
40002016043	40002016	diketahuinya				
40002016044	40002016	dari				
40002016045	40002016	orang-orang				
40002016046	40002016	majus				
40002016047	40002016	itu	y			
40002016048	40002016	.		y		
40002017001	40002017	Dengan				
40002017002	40002017	demikian				
40002017003	40002017	genaplah				
40002017004	40002017	firman				
40002017005	40002017	yang				
40002017006	40002017	disampaikan				
40002017007	40002017	oleh				
40002017008	40002017	nabi				
40002017009	40002017	Yeremia	y			
40002017010	40002017	:		y		
40002018001	40002018	”	y	y		
40002018002	40002018	Terdengarlah				
40002018003	40002018	suara				
40002018004	40002018	di				
40002018005	40002018	Rama	y			
40002018006	40002018	,		y		
40002018007	40002018	tangis				
40002018008	40002018	dan				
40002018009	40002018	ratap				
40002018010	40002018	yang				
40002018011	40002018	amat				
40002018012	40002018	sedih	y			
40002018013	40002018	;		y		
40002018014	40002018	Rahel				
40002018015	40002018	menangisi				
40002018016	40002018	anak-anaknya				
40002018017	40002018	dan				
40002018018	40002018	ia				
40002018019	40002018	tidak				
40002018020	40002018	mau				
40002018021	40002018	dihibur	y			
40002018022	40002018	,		y		
40002018023	40002018	sebab				
40002018024	40002018	mereka				
40002018025	40002018	tidak				
40002018026	40002018	ada				
40002018027	40002018	lagi	y			
40002018028	40002018	.	y	y		
40002018029	40002018	”		y		
40002019001	40002019	Setelah				
40002019002	40002019	Herodes				
40002019003	40002019	mati	y			
40002019004	40002019	,		y		
40002019005	40002019	nampaklah				
40002019006	40002019	malaikat				
40002019007	40002019	Tuhan				
40002019008	40002019	kepada				
40002019009	40002019	Yusuf				
40002019010	40002019	dalam				
40002019011	40002019	mimpi				
40002019012	40002019	di				
40002019013	40002019	Mesir	y			
40002019014	40002019	,		y		
40002019015	40002019	katanya	y			
40002019016	40002019	:		y		
40002020001	40002020	”	y	y		
40002020002	40002020	Bangunlah	y			
40002020003	40002020	,		y		
40002020004	40002020	ambillah				
40002020005	40002020	Anak				
40002020006	40002020	itu				
40002020007	40002020	serta				
40002020008	40002020	ibu-Nya				
40002020009	40002020	dan				
40002020010	40002020	berangkatlah				
40002020011	40002020	ke				
40002020012	40002020	tanah				
40002020013	40002020	Israel	y			
40002020014	40002020	,		y		
40002020015	40002020	karena				
40002020016	40002020	mereka				
40002020017	40002020	yang				
